time_ps,Mx_eA,My_eA,Mz_eA,M_mag_eA
520.0000,-4.174380,-6.728351,7.690771,11.038302
521.0000,-2.134088,-14.703642,7.309772,16.558508
522.0000,-0.679004,-12.304259,18.082895,21.882571
523.0000,-1.808550,-11.979586,13.019576,17.784564
524.0000,1.727337,-7.432676,13.058013,15.124155
525.0000,2.583395,-15.959226,7.364414,17.765287
526.0000,-1.538125,-12.790149,10.193565,16.427492
527.0000,-0.720521,-15.624894,10.662122,18.929799
528.0000,-0.408382,-11.445834,8.158223,14.061667
529.0000,4.424972,2.315067,11.911832,12.916333
530.0000,7.578501,-6.733235,12.801932,16.329715
531.0000,4.167658,-6.624085,12.829031,15.027705
532.0000,1.456234,-2.927893,9.666215,10.204356
533.0000,9.455153,-6.994252,14.154997,18.403353
534.0000,12.038565,-5.005377,8.364366,15.490109
535.0000,6.865258,-4.900467,15.507820,17.653296
536.0000,2.271128,-11.638768,19.328080,22.675838
537.0000,16.920070,-9.540291,19.574886,27.576839
538.0000,1.373614,-13.124721,14.786170,19.818575
539.0000,5.198700,-13.157311,10.197662,17.439427
540.0000,-0.838287,-3.881020,19.378898,19.781475
541.0000,1.991936,-8.621474,11.503002,14.512639
542.0000,6.879414,0.796516,13.273842,14.971829
543.0000,9.575540,-2.705396,9.637064,13.852189
544.0000,4.054772,0.121193,9.884747,10.684760
545.0000,-5.584545,2.994080,13.948358,15.320194
546.0000,-4.124440,1.430696,20.335536,20.798844
547.0000,-3.494557,1.712175,14.170459,14.695080
548.0000,-10.457662,0.923823,15.905325,19.057689
549.0000,-5.866824,-7.461282,4.728265,10.604096
550.0000,0.806820,-0.823892,6.491192,6.592824
551.0000,-10.342850,0.462824,6.849058,12.413636
552.0000,-8.039679,-3.021678,3.227459,9.175155
553.0000,-11.001949,-2.786634,2.071546,11.536876
554.0000,-5.742453,-4.258842,3.205110,7.834937
555.0000,-10.088695,9.317971,-4.763212,14.535974
556.0000,-14.649658,-0.726969,-10.110990,17.814969
557.0000,-13.765609,-11.769980,-0.700838,18.124999
558.0000,-6.532986,-5.026157,-8.915461,12.141977
559.0000,3.141642,-6.034881,-3.830469,7.807830
560.0000,10.132119,-7.036477,-1.412965,12.416453
561.0000,5.004169,3.213571,-5.862020,8.350570
562.0000,3.281666,-5.556872,-13.670110,15.116880
563.0000,6.864373,-7.968885,-26.321801,28.345369
564.0000,4.842260,-6.493162,-11.317730,13.917602
565.0000,7.673577,-7.673898,-11.646777,15.919168
566.0000,13.138013,-9.194418,-3.157540,16.343646
567.0000,-0.268559,0.032327,3.597553,3.607708
568.0000,7.191884,-5.815716,2.813254,9.667479
569.0000,4.090950,-10.507631,-2.042167,11.459346
570.0000,2.519123,-7.675298,-8.615718,11.810452
571.0000,5.698079,-11.819312,-2.985743,13.456557
572.0000,5.731131,-12.827328,-1.632760,14.143978
573.0000,-1.652211,-13.625796,-5.880170,14.932131
574.0000,2.652205,-16.373006,-10.757133,19.769305
575.0000,5.009175,-12.746924,-0.838485,13.721478
576.0000,-2.187869,-23.685010,-9.946123,25.781619
577.0000,-11.918257,-24.787166,-5.849343,28.118735
578.0000,-11.765332,-20.303672,2.331299,23.581711
579.0000,-2.543639,-4.781544,6.036256,8.109849
580.0000,-3.360206,-27.590463,5.240972,28.284137
581.0000,-5.014469,-18.397775,12.971411,23.062535
582.0000,-2.855435,-25.240659,16.087637,30.067531
583.0000,4.230132,-28.365388,20.510213,35.258447
584.0000,3.631174,-24.082904,8.777346,25.888482
585.0000,2.441412,-20.805079,-1.485209,21.000421
586.0000,-2.964646,-20.139139,12.457597,23.865577
587.0000,-1.915652,-7.632885,1.666079,8.044033
588.0000,-2.685851,-9.807308,-10.506917,14.621641
589.0000,-1.564943,2.747962,-11.908986,12.321699
590.0000,7.413215,-5.148046,-15.770184,18.170218
591.0000,3.602919,-1.819302,-14.534379,15.084398
592.0000,4.017364,-12.008499,-20.776401,24.331093
593.0000,-5.767827,-10.123816,-17.100752,20.692878
594.0000,-3.683013,-1.772137,-13.468168,14.074680
595.0000,-2.778290,-3.972114,-7.314731,8.775071
596.0000,-15.809361,-3.184854,6.871338,17.529817
597.0000,-1.965880,-13.916719,-3.742862,14.544716
598.0000,6.633432,-8.543645,-7.326753,13.064364
599.0000,8.830205,6.108404,-9.146526,14.104753
600.0000,9.328768,8.321749,-7.350053,14.501748
601.0000,-3.413327,13.596615,-15.977994,21.255941
602.0000,3.233070,10.968424,-18.147088,21.449380
603.0000,-0.715762,9.143715,-14.148750,16.861404
604.0000,1.076188,11.978390,-19.343837,22.777709
605.0000,-3.369998,21.179040,-14.538426,25.908965
606.0000,2.851307,13.270787,-22.776106,26.514048
607.0000,9.020269,11.207634,-13.590733,19.791017
608.0000,-11.343213,9.526993,-7.514998,16.610456
609.0000,3.107825,14.508816,-5.258323,15.742118
610.0000,-9.329321,12.636728,-4.287620,16.282100
611.0000,-13.995116,17.574230,-14.153036,26.552312
612.0000,-19.429189,14.347870,-14.041343,27.937682
613.0000,-13.469809,18.359362,-19.556814,30.016177
614.0000,-5.723957,14.941293,-26.880533,31.282088
615.0000,-4.895753,18.778491,-32.373886,37.744783
616.0000,-12.568540,9.579761,-25.230855,29.771397
617.0000,-12.469825,11.997874,-11.633464,20.851450
618.0000,-0.367876,9.241803,-19.325121,21.424438
619.0000,-4.749831,10.232461,-8.214690,13.955117
620.0000,-10.594917,8.791812,-7.230481,15.550822
621.0000,-6.574868,15.428481,-4.744718,17.429265
622.0000,-14.312349,35.272924,-14.117633,40.599632
623.0000,-9.716309,19.826857,-15.470397,26.960046
624.0000,-13.180171,24.512502,-18.668785,33.512731
625.0000,-7.522784,26.900726,-15.620497,32.003769
626.0000,3.281748,34.941210,-24.552000,42.830581
627.0000,0.431236,22.981284,-22.886162,32.436119
628.0000,9.573878,12.069447,-13.608743,20.555500
629.0000,17.550882,13.670936,-11.543235,25.063404
630.0000,15.412037,23.174030,-11.093421,29.960483
631.0000,11.014500,12.166068,-9.700828,19.064063
632.0000,14.729780,18.927082,-8.062113,25.302145
633.0000,11.851801,21.506538,-8.998442,26.152788
634.0000,15.174992,7.985302,-5.425618,17.985627
635.0000,10.321036,17.912820,-5.096622,21.292451
636.0000,11.780688,18.164561,-9.034068,23.459546
637.0000,16.677544,18.510094,0.895054,24.931209
638.0000,15.386714,17.559588,-0.753618,23.359324
639.0000,8.364931,29.023948,-4.452514,30.531729
640.0000,11.336236,23.744037,1.146461,26.336361
641.0000,14.662478,14.690069,-1.693253,20.824348
642.0000,17.983491,10.204210,-0.108954,20.677130
643.0000,11.023934,15.690745,1.624768,19.244908
644.0000,17.890517,17.410437,2.864997,25.127717
645.0000,17.364534,15.601755,11.898444,26.201426
646.0000,19.743765,25.810058,7.049701,33.251671
647.0000,17.649465,33.453967,9.205393,38.928278
648.0000,23.424132,26.416528,10.658244,36.879819
649.0000,13.716767,31.097541,-4.972160,34.350097
650.0000,18.562090,31.808024,-8.995531,37.910699
651.0000,21.971109,24.779454,-11.397454,35.023605
652.0000,18.625880,30.986676,-12.961555,38.407023
653.0000,13.659055,22.255480,-4.260754,26.458084
654.0000,16.637285,26.341396,-0.178877,31.156065
655.0000,18.803675,20.173935,9.425655,29.144619
656.0000,20.863971,24.372713,3.597057,32.284257
657.0000,8.068386,12.116891,1.851759,14.674704
658.0000,8.753383,13.880706,4.968252,17.145823
659.0000,10.313248,15.607147,12.236854,22.353674
660.0000,15.337457,20.986249,10.233377,27.935322
661.0000,16.752461,11.108542,4.885101,20.685958
662.0000,16.792804,16.027124,12.977376,26.594722
663.0000,14.455964,14.141469,2.022882,20.323584
664.0000,11.199034,8.241864,1.958501,14.042165
665.0000,11.541762,17.572832,-1.079445,21.051886
666.0000,16.992943,12.719576,-1.449831,21.275567
667.0000,16.883065,19.222869,8.785081,27.050586
668.0000,14.242826,11.993441,5.689713,19.469811
669.0000,16.019697,15.914529,13.853997,26.492191
670.0000,9.159967,17.597520,9.488398,21.991076
671.0000,16.267062,13.425814,14.622757,25.665051
672.0000,16.990948,20.584606,10.541142,28.697282
673.0000,9.990127,16.728081,0.549669,19.491882
674.0000,17.414167,15.736984,6.358198,24.317331
675.0000,25.728150,14.798135,16.808019,34.109119
676.0000,30.746224,20.705174,10.267245,38.463630
677.0000,28.137273,26.200802,9.907233,39.703167
678.0000,15.241783,29.988976,14.837225,36.766750
679.0000,21.209041,33.158875,7.619589,40.092300
680.0000,25.965613,32.627811,9.486979,42.764353
681.0000,24.067983,22.289691,6.346807,33.412275
682.0000,17.119810,25.842068,2.576108,31.105252
683.0000,19.626656,17.986479,0.017350,26.621784
684.0000,20.785384,23.446443,5.551905,31.821243
685.0000,23.643789,6.206032,-4.096221,24.785533
686.0000,10.227478,1.649507,4.248567,11.196986
687.0000,13.793575,2.062967,-5.387351,14.951324
688.0000,16.834944,-5.068376,-2.899431,17.818823
689.0000,25.023754,1.183052,-1.650294,25.106002
690.0000,29.394613,2.389007,-7.279412,30.376644
691.0000,21.375393,0.074963,-17.331653,27.519071
692.0000,26.773147,5.911068,-15.182018,31.340642
693.0000,32.498974,0.459876,-9.259768,33.795534
694.0000,25.135295,-1.376643,-7.216540,26.186956
695.0000,26.260291,1.867814,-13.969072,29.803131
696.0000,17.965811,9.068016,-15.774119,25.569946
697.0000,28.385157,10.194050,-17.978667,35.112224
698.0000,27.596265,2.982762,-15.473270,31.778496
699.0000,24.328099,10.746994,-14.484617,30.284623
700.0000,25.887792,0.966318,-19.173347,32.229316
701.0000,16.956852,3.417333,-24.319723,29.843960
702.0000,26.566003,13.828029,-25.507472,39.339523
703.0000,14.311547,4.038116,-22.087230,26.626537
704.0000,26.458114,4.084437,-22.646970,35.065648
705.0000,26.222820,5.026985,-26.214945,37.418314
706.0000,19.538051,5.109655,-25.852479,32.805406
707.0000,19.357972,8.982654,-15.438604,26.339507
708.0000,22.343409,7.841182,-18.020949,29.756792
709.0000,22.989579,9.721947,-19.232208,31.510551
710.0000,17.319838,10.740962,-26.200323,33.193402
711.0000,19.909120,13.420245,-20.068259,31.292348
712.0000,17.368102,11.273620,-25.487002,32.837978
713.0000,16.658832,14.093835,-22.249331,31.163851
714.0000,23.187333,19.032801,-19.086443,35.555482
715.0000,25.612214,20.331679,-25.243444,41.310945
716.0000,19.335360,21.801883,-17.205666,33.840999
717.0000,24.702983,19.923575,-21.737439,38.466901
718.0000,22.505867,22.875465,-22.946987,39.450794
719.0000,16.820148,7.821180,-8.901221,20.574742
720.0000,20.203335,14.058282,-16.059137,29.388874
721.0000,7.205214,14.477536,-20.952699,26.467523
722.0000,5.776674,20.325865,-13.911313,25.298921
723.0000,3.435597,18.499972,-2.177890,18.941898
724.0000,2.804484,18.260424,0.406209,18.478994
725.0000,-10.863897,12.693096,-5.310973,17.531268
726.0000,-20.711707,21.699655,-13.127280,32.744089
727.0000,-16.979698,16.730079,-14.042453,27.665794
728.0000,-5.057628,19.482799,-4.713926,20.673175
729.0000,-9.652522,19.589682,-7.113407,22.967964
730.0000,-13.139149,19.656366,5.082841,24.183573
731.0000,-2.944540,22.556688,1.700161,22.811511
732.0000,1.874301,18.245616,4.287554,18.836099
733.0000,-4.770690,9.054992,2.551564,10.548120
734.0000,-5.904368,11.568517,-0.684335,13.006170
735.0000,-1.913065,9.412610,7.587663,12.240493
736.0000,-2.384467,10.905960,0.980818,11.206589
737.0000,-2.486320,6.958577,-1.131239,7.475512
738.0000,-5.113918,1.709101,-5.741508,7.876427
739.0000,3.296899,10.698124,-11.675974,16.175530
740.0000,-3.474414,7.399345,-3.043588,8.722688
741.0000,-9.125039,10.496993,-1.683647,14.010277
742.0000,-14.528984,9.517520,-4.330737,17.900554
743.0000,-16.623238,18.560013,-0.708766,24.926061
744.0000,-6.459492,17.528307,0.796771,18.697632
745.0000,-14.836382,15.786435,-1.601481,21.723133
746.0000,-13.574279,12.157369,-9.870821,20.724281
747.0000,-20.605855,10.443371,-11.467311,25.790783
748.0000,-9.894004,7.407125,-11.079909,16.598831
749.0000,-8.994562,16.347618,-10.282291,21.304279
750.0000,-11.756588,22.231411,-16.029406,29.822724
751.0000,-12.283066,21.409080,-13.092924,27.940062
752.0000,-12.774512,21.296769,-14.998076,29.011771
753.0000,-9.648509,12.698518,-16.150781,22.697882
754.0000,-11.301225,13.883599,-18.701452,25.888537
755.0000,-23.464963,19.172414,-14.600516,33.635710
756.0000,-20.960761,21.593267,-4.674753,30.454490
757.0000,-27.741599,20.270646,-7.728120,35.216747
758.0000,-20.586219,31.991437,-11.154148,39.644161
759.0000,-12.435119,28.649602,-23.269350,38.947331
760.0000,-18.690246,19.473961,-25.958628,37.448776
761.0000,-9.261342,28.866011,-25.191027,39.415820
762.0000,-23.196494,34.528110,-21.134458,46.657615
763.0000,-24.860650,30.044062,-16.181576,42.220149
764.0000,-27.072332,28.916278,-19.327271,44.075000
765.0000,-28.265383,20.907710,-16.559675,38.862411
766.0000,-31.118405,19.433456,-23.242567,43.430764
767.0000,-21.193286,20.883343,-31.640559,43.432642
768.0000,-9.577593,30.219728,-31.263801,44.524010
769.0000,-25.107178,22.602107,-33.755876,47.756516
770.0000,-24.330973,27.302364,-29.809043,47.180445
771.0000,-24.327748,29.476828,-25.581028,45.990344
772.0000,-26.543322,26.921661,-26.161378,45.975444
773.0000,-26.594068,30.528451,-24.835510,47.497719
774.0000,-16.411451,9.919211,-28.812739,34.610698
775.0000,-21.569560,13.186151,-26.416708,36.564504
776.0000,-19.965463,16.816768,-23.712037,35.265905
777.0000,-18.158670,24.328747,-26.938637,40.587133
778.0000,-23.952007,21.938441,-25.043718,41.014408
779.0000,-13.592650,20.442406,-28.443427,37.572338
780.0000,-12.634929,27.760395,-28.099592,41.471291
781.0000,-9.063996,21.467156,-23.860968,33.351771
782.0000,-11.893107,25.140690,-20.685330,34.660975
783.0000,-9.393451,22.465053,-17.853433,30.193718
784.0000,-7.107314,25.740398,-14.344291,30.312385
785.0000,-7.892640,26.713746,-14.615485,31.456802
786.0000,0.675316,24.241086,-9.464034,26.031793
787.0000,6.479839,22.864881,-10.118104,25.829578
788.0000,8.067615,17.171054,-17.048573,25.506575
789.0000,-1.521616,19.037363,-18.833130,26.822067
790.0000,11.173986,17.525069,-21.171681,29.668604
791.0000,11.803918,16.807204,-11.529580,23.553043
792.0000,18.871857,16.936546,-12.287430,28.177554
793.0000,15.935758,20.023917,-12.779244,28.604452
794.0000,15.987807,20.129183,-5.713395,26.333190
795.0000,11.287841,27.579612,-2.612422,29.914463
796.0000,17.281030,19.844326,-3.172923,26.504692
797.0000,13.749764,12.020035,-2.721262,18.464629
798.0000,-3.713775,5.630364,-1.124150,6.837898
799.0000,-3.088066,14.130991,-12.764171,19.291064
800.0000,10.914094,5.412431,-12.038351,17.126989
801.0000,4.645085,1.220447,-14.251413,15.038919
802.0000,5.372760,3.429982,-11.550565,13.192683
803.0000,9.861158,8.232237,-19.888034,23.675854
804.0000,13.229493,14.404958,-20.874051,28.605040
805.0000,15.316225,7.100749,-27.821717,32.543130
806.0000,13.739486,11.990549,-23.817764,29.997210
807.0000,3.309510,7.551064,-21.222660,22.767800
808.0000,8.713676,-2.321487,-22.416164,24.161992
809.0000,-3.095982,-4.463873,-28.474804,28.988372
810.0000,-7.717853,-1.273230,-22.908439,24.207085
811.0000,-3.955951,1.238504,-21.930418,22.318752
812.0000,-12.411960,5.048480,-27.731634,30.799147
813.0000,-9.118919,1.670460,-33.101505,34.375206
814.0000,-0.564091,-5.160749,-39.204746,39.546980
815.0000,5.854409,-10.976185,-39.785880,41.685333
816.0000,-2.530244,-5.770294,-31.100676,31.732483
817.0000,3.517746,-17.329970,-33.413179,37.804007
818.0000,-2.411555,-8.882249,-34.422741,35.631938
819.0000,-6.788613,-14.522506,-38.266493,41.488708
820.0000,-1.622861,-17.317729,-31.027770,35.570493
821.0000,-0.996809,-9.492604,-33.645469,34.973143
822.0000,10.931734,-4.525950,-21.802620,24.806074
823.0000,12.307842,-7.017501,-26.246364,29.826161
824.0000,9.672082,-6.654611,-25.650181,28.209303
825.0000,1.578430,5.720190,-17.754904,18.720273
826.0000,-0.000793,-2.290662,-27.154825,27.251269
827.0000,7.724246,-1.398712,-27.947772,29.029267
828.0000,2.819492,-6.416525,-8.463353,10.988615
829.0000,10.263434,3.130520,-12.722238,16.643124
830.0000,3.126572,-3.445729,-13.391090,14.176381
831.0000,6.972641,-4.174408,-21.452745,22.940438
832.0000,6.457818,-14.033592,-17.319421,23.207918
833.0000,9.712978,-2.510609,-9.900113,14.094585
834.0000,9.917168,-10.527062,-4.868865,15.260246
835.0000,7.184963,1.158151,-9.028333,11.596370
836.0000,11.492731,-9.131495,-19.622905,24.505621
837.0000,-5.445569,-15.671321,-19.036388,25.251309
838.0000,-0.170598,-11.781624,-25.380808,27.982516
839.0000,-4.049657,-10.132892,-13.371934,17.259312
840.0000,-9.012501,-21.058124,-14.307307,27.006829
841.0000,-3.501255,-7.747208,-22.366853,23.928103
842.0000,-10.356974,-7.233076,-8.509501,15.231412
843.0000,-3.973990,-0.702684,-14.820102,15.359745
844.0000,-9.214950,1.516082,-10.761375,14.248544
845.0000,-9.052819,-4.624778,0.608888,10.183950
846.0000,-8.096893,-3.444639,6.824693,11.135603
847.0000,0.071019,8.014769,12.150601,14.556052
848.0000,-6.248619,-8.033247,22.385080,24.590041
849.0000,-2.015225,-10.077586,15.237528,18.379367
850.0000,-3.679847,-9.449473,11.494964,15.328666
851.0000,-2.804596,-8.314839,4.934780,10.067490
852.0000,-0.481333,-7.606470,-2.464863,8.010344
853.0000,-0.053056,-7.360184,-5.795121,9.367953
854.0000,4.192718,-4.304457,-6.289062,8.698249
855.0000,-0.298672,3.022279,-0.259674,3.048082
856.0000,-2.626191,2.506850,8.750503,9.473778
857.0000,7.754821,2.184850,5.145595,9.559705
858.0000,5.745172,-6.872326,2.386372,9.269878
859.0000,-9.452064,-5.382287,7.589859,13.263351
860.0000,-4.351325,-21.656451,3.051087,22.298992
861.0000,1.176096,-13.328810,0.382538,13.386064
862.0000,-11.824698,-14.540062,-8.350043,20.517313
863.0000,-14.459686,-14.507359,-12.512327,24.002173
864.0000,-18.622799,-15.201804,-5.531616,24.667838
865.0000,-21.444985,-24.462012,-3.900451,32.764171
866.0000,-34.981364,-23.108163,-8.850821,42.848805
867.0000,-27.045760,-18.752455,-2.577248,33.011664
868.0000,-31.397379,-22.385859,-7.740807,39.329915
869.0000,-27.454517,-22.862450,-5.932947,36.216599
870.0000,-29.677263,-5.151331,2.928266,30.263029
871.0000,-32.490232,-11.705546,0.860270,34.545260
872.0000,-30.259716,-17.742948,9.933508,36.457334
873.0000,-20.584101,-16.180592,2.888998,26.341281
874.0000,-11.419731,-14.059534,6.517201,19.249796
875.0000,-16.521543,-13.578212,14.870611,26.047348
876.0000,-7.142449,-22.699420,8.950749,25.424283
877.0000,-12.819734,-15.608840,9.109440,22.157693
878.0000,-0.581714,-11.072956,8.615213,14.041747
879.0000,5.179561,-12.726643,11.258489,17.763696
880.0000,7.812471,-23.655027,9.622546,26.705587
881.0000,-1.330967,-22.551733,15.246126,27.254293
882.0000,-4.304303,-22.330337,14.475179,26.957407
883.0000,-15.157882,-29.303480,12.042779,35.120989
884.0000,-5.369173,-22.081617,14.486667,26.949756
885.0000,-14.758552,-20.468869,12.535909,28.176914
886.0000,-15.610829,-23.424441,9.339446,29.658518
887.0000,-22.098685,-24.972250,3.216233,33.500886
888.0000,-14.083272,-23.097490,5.501899,27.606222
889.0000,-12.065687,-13.582827,10.062405,20.768389
890.0000,-8.639174,-5.938309,-2.777067,10.844858
891.0000,-17.138140,-21.385788,-4.892841,27.838960
892.0000,-5.498484,-8.757552,-7.483649,12.764523
893.0000,-4.808923,-16.679878,-8.300232,19.241567
894.0000,-6.977615,-18.599017,7.620954,21.276500
895.0000,-14.925320,-19.152407,13.038654,27.560594
896.0000,-8.154928,-18.229654,13.446903,24.075762
897.0000,-12.496082,-7.914049,8.163388,16.894530
898.0000,-16.013619,-3.765675,5.497540,17.344719
899.0000,-9.127814,-6.180730,7.723805,13.460148
900.0000,4.658751,-5.697529,-0.564572,7.381364
901.0000,4.706250,-6.188684,-2.437452,8.147992
902.0000,0.969167,-14.462141,-11.680997,18.615545
903.0000,-8.237773,-20.577161,-9.141911,23.976133
904.0000,-8.228515,-19.098482,-16.731167,26.690681
905.0000,-3.742708,-22.522006,-9.326601,24.662402
906.0000,-12.831661,-25.262817,-9.689621,29.945788
907.0000,-13.128361,-21.589199,-6.557802,26.104638
908.0000,-20.725280,-27.763953,-11.903320,36.634182
909.0000,-14.881400,-25.246371,-11.652351,31.537479
910.0000,-13.942115,-35.886549,-12.891465,40.600700
911.0000,-12.640671,-28.303423,-7.487664,31.889425
912.0000,-8.873077,-36.785070,-15.648860,40.948256
913.0000,-4.140490,-30.695075,-6.119391,31.571795
914.0000,0.776722,-18.400282,-6.132751,19.410933
915.0000,-2.791892,-24.673474,-13.949130,28.480751
916.0000,11.184881,-17.172894,-13.551534,24.569370
917.0000,11.302735,-27.981945,-23.917455,38.506957
918.0000,18.053564,-30.761059,-4.801762,35.989316
919.0000,17.861721,-34.999244,-8.933812,40.296416
920.0000,11.819525,-34.227400,2.099899,36.271554
921.0000,12.253659,-20.767944,-2.009981,24.197101
